DISTRICTS,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER THEFTS,FORGERY,COUNTERFEITING,sum
"KOHIMA, NAGALAND",17.0,8.142857143,2.357142857,6.785714286,0.0,5.5,11.14285714,2.142857143,0.0,10.85714286,18.0,59.92857143,31.78571429,26.0,0.071428571,2.5,10.64285714,0.857142857,0.071428571,4.428571429,0.0,1.214285714,0.0,0.142857143,0.0,4.785714286,2.142857143,0.428571429,0.0,226.92857143199998
"KOKRAJHAR, ASSAM",58.42857143,22.0,0.428571429,40.42857143,0.0,34.0,128.8571429,7.5,0.0,10.21428571,50.5,149.9285714,28.21428571,106.7142857,259.2142857,10.14285714,23.07142857,1.714285714,188.0,153.2142857,3.0,33.42857143,0.0,69.07142857,0.285714286,66.64285714,15.0,0.0,0.857142857,1460.857142816
"KOLAR, KARNATAKA",55.07142857,51.92857143,2.928571429,21.71428571,0.0,17.21428571,46.14285714,4.428571429,1.142857143,25.0,119.5714286,276.7142857,86.28571429,184.0714286,288.0714286,7.857142857,38.35714286,1.0,1.214285714,455.6428571,12.0,40.0,0.214285714,33.71428571,0.0,79.42857143,6.357142857,0.714285714,0.214285714,1857.000000021
"KOLASIB, MIZORAM",4.071428571,1.357142857,0.285714286,8.571428571,0.0,7.071428571,2.714285714,2.071428571,0.0,0.642857143,32.07142857,72.57142857,4.357142857,59.42857143,0.214285714,3.0,3.5,0.642857143,3.285714286,10.85714286,0.0,7.714285714,0.071428571,0.214285714,0.0,4.928571429,8.785714286,0.142857143,0.0,238.57142857099998
"KOLHAPUR, MAHARASHTRA",60.78571429,44.28571429,2.285714286,48.85714286,0.0,36.85714286,60.57142857,15.92857143,2.071428571,60.21428571,315.9285714,729.7857143,279.0714286,416.4285714,244.8571429,79.14285714,219.9285714,3.642857143,18.0,503.7857143,19.07142857,82.71428571,15.35714286,116.2142857,0.0,401.0,34.28571429,0.0,1.5,3812.5714285800004
"KOLKATA, WEST BENGAL",54.0,98.28571429,22.85714286,69.35714286,0.0,47.85714286,309.5714286,11.64285714,44.92857143,77.28571429,117.7142857,3632.142857,686.0714286,2670.071429,284.7857143,282.7142857,1317.071429,36.28571429,0.0,1768.857143,10.35714286,358.9285714,108.5,465.9285714,2.571428571,805.2142857,276.0,0.0,5.142857143,13564.142857993998
"KOLLAM COMMR., KERALA",4.357142857,10.85714286,5.357142857,28.21428571,0.0,17.07142857,10.42857143,1.0,6.285714286,14.78571429,38.85714286,52.28571429,22.0,24.71428571,129.1428571,3.071428571,37.21428571,1.571428571,4.5,241.0,0.5,82.92857143,5.5,89.64285714,0.0,142.9285714,5.571428571,1.0,0.428571429,981.2142856420002
"KOLLAM RURAL, KERALA",7.571428571,9.571428571,7.571428571,30.71428571,0.0,19.14285714,8.285714286,0.642857143,1.857142857,7.142857143,59.35714286,48.28571429,10.71428571,28.57142857,145.0,2.0,43.92857143,0.928571429,5.214285714,312.2142857,0.357142857,92.28571429,3.0,82.42857143,0.0,95.71428571,9.0,0.857142857,0.0,1032.357142839
"KOLLAM, KERALA",27.21428571,24.07142857,28.21428571,39.85714286,0.0,39.85714286,34.0,6.214285714,10.5,33.78571429,234.5714286,288.2142857,114.1428571,174.0714286,458.2142857,11.42857143,119.9285714,3.857142857,31.0,1577.428571,2.0,216.7857143,5.785714286,288.7857143,0.0,2.0,0.0,0.0,0.0,3771.928570987
"KONDAGAON, CHHATTISGARH",5.785714286,2.857142857,0.142857143,6.642857143,0.0,3.642857143,8.0,0.428571429,0.0,0.285714286,7.5,5.214285714,2.357142857,2.071428571,3.571428571,0.0,1.0,0.0,1.071428571,44.42857143,0.071428571,3.5,0.214285714,1.142857143,0.0,39.21428571,0.785714286,0.0,0.0,139.928571425
"KOPPAL, KARNATAKA",23.78571429,17.57142857,5.357142857,14.85714286,0.0,10.85714286,29.42857143,5.214285714,0.0,9.071428571,78.28571429,99.71428571,38.71428571,53.64285714,140.7142857,6.214285714,37.71428571,1.0,1.857142857,215.1428571,3.0,30.07142857,0.285714286,47.5,0.0,69.21428571,7.357142857,0.0,0.214285714,946.7857142199999
"KORAPUT, ODISHA",46.5,37.64285714,1.857142857,64.5,0.0,51.07142857,64.28571429,14.28571429,0.071428571,28.28571429,98.0,129.2142857,21.14285714,103.3571429,72.64285714,5.285714286,28.57142857,0.428571429,10.5,32.64285714,4.071428571,116.2857143,14.5,55.78571429,0.0,111.7142857,4.714285714,0.0,0.0,1117.3571428880002
"KORBA, CHHATTISGARH",41.14285714,12.5,1.214285714,49.71428571,0.0,40.57142857,31.42857143,2.714285714,1.285714286,20.14285714,179.5714286,265.9285714,97.14285714,158.5,49.71428571,5.071428571,29.71428571,2.5,9.357142857,492.4285714,5.357142857,81.5,7.285714286,41.14285714,0.0,191.0,10.28571429,2.357142857,0.214285714,1829.785714236
"KORIYA, CHHATTISGARH",35.92857143,19.57142857,0.714285714,63.07142857,0.0,55.0,36.85714286,2.785714286,0.285714286,10.07142857,164.5,121.1428571,22.64285714,93.14285714,24.35714286,2.285714286,17.0,0.5,7.928571429,467.3571429,2.214285714,89.07142857,2.857142857,41.78571429,0.071428571,66.28571429,5.357142857,0.0,0.0,1352.7857142900004
"KOTA CITY, RAJASTHAN",16.5,71.14285714,3.428571429,41.42857143,0.0,27.21428571,138.0,0.857142857,5.071428571,26.64285714,93.85714286,550.2857143,385.0,145.6428571,2.0,10.64285714,363.4285714,0.357142857,3.357142857,77.92857143,4.285714286,47.64285714,0.714285714,248.2857143,0.0,129.8571429,19.64285714,0.0,0.428571429,2413.64285713
"KOTA RURAL, RAJASTHAN",14.71428571,30.42857143,1.285714286,32.78571429,0.0,24.5,62.14285714,0.571428571,0.785714286,8.0,44.35714286,111.9285714,51.21428571,55.21428571,5.071428571,6.071428571,103.5,0.071428571,5.857142857,136.0714286,2.285714286,81.92857143,0.571428571,134.8571429,0.0,88.35714286,5.5,0.0,0.428571429,1008.5000000389999
"KOTA, RAJASTHAN",17.14285714,112.7857143,1.0,14.57142857,0.0,14.57142857,98.0,0.5,0.714285714,20.28571429,127.0714286,398.3571429,180.0,218.3571429,37.78571429,13.85714286,127.8571429,1.071428571,10.92857143,220.0714286,3.357142857,60.21428571,0.928571429,121.8571429,0.0,60.28571429,0.0,0.0,0.0,1861.5714288210004
"KOTTAYAM, KERALA",21.35714286,23.5,9.285714286,47.57142857,0.0,36.92857143,32.85714286,4.642857143,2.928571429,44.42857143,293.1428571,326.3571429,90.0,224.7142857,387.7857143,33.71428571,302.2857143,3.857142857,15.42857143,1612.071429,0.714285714,214.7857143,26.64285714,183.4285714,0.0,909.1428571,11.64285714,0.0,0.0,4859.214286099001
"KOWAI, TRIPURA",0.714285714,0.142857143,0.0,3.428571429,0.0,1.071428571,0.714285714,0.0,0.0,0.0,2.571428571,2.142857143,0.214285714,0.0,0.571428571,0.5,0.428571429,0.0,0.071428571,11.85714286,0.571428571,5.142857143,0.0,1.785714286,0.0,5.214285714,1.928571429,0.142857143,0.0,39.214285716000006
"KOZHIKODE COMMR., KERALA",7.142857143,10.71428571,6.357142857,21.85714286,0.0,16.71428571,16.71428571,3.428571429,10.92857143,48.78571429,194.4285714,253.5,128.5714286,116.5714286,298.0714286,18.85714286,148.6428571,1.714285714,11.14285714,433.8571429,1.214285714,75.92857143,27.0,131.4285714,0.0,163.0714286,8.357142857,0.214285714,1.928571429,2157.142857197
"KOZHIKODE RURAL, KERALA",9.071428571,20.92857143,34.07142857,41.14285714,0.0,33.42857143,24.28571429,2.785714286,2.357142857,17.85714286,163.2857143,166.2142857,71.0,87.57142857,608.6428571,6.857142857,148.7857143,0.428571429,52.5,775.7142857,1.428571429,141.7142857,10.92857143,232.9285714,0.0,163.5,7.642857143,0.928571429,0.642857143,2826.642857064
"KOZHIKODE, KERALA",3.928571429,5.285714286,1.857142857,6.571428571,0.0,6.571428571,2.428571429,2.214285714,0.071428571,3.0,66.21428571,71.21428571,27.35714286,43.85714286,150.0,4.857142857,48.92857143,1.071428571,32.71428571,156.0,0.142857143,18.07142857,1.428571429,47.28571429,0.0,0.428571429,0.0,0.0,0.0,701.499999997
"KRISHNA, ANDHRA PRADESH",67.78571429,63.92857143,1.428571429,60.42857143,0.0,47.64285714,106.4285714,1.571428571,0.214285714,11.35714286,236.5714286,578.7142857,90.85714286,460.7142857,35.78571429,23.28571429,167.3571429,7.142857143,43.78571429,2155.142857,13.64285714,316.0,140.8571429,452.6428571,0.0,384.6428571,27.14285714,0.0,2.357142857,5497.428571274
"KRISHNAGIRI, TAMIL NADU",46.14285714,32.14285714,0.428571429,12.28571429,0.0,10.5,74.28571429,3.857142857,4.428571429,24.42857143,91.71428571,217.5714286,105.1428571,96.92857143,129.6428571,3.785714286,46.28571429,7.714285714,14.85714286,477.0714286,4.285714286,32.21428571,9.714285714,23.07142857,0.0,465.5714286,15.5,0.0,0.214285714,1949.785714289
"KUKUNG KUMEY, ARUNACHAL PRADESH",0.285714286,0.071428571,0.0,0.642857143,0.071428571,0.214285714,0.285714286,0.0,0.0,0.0,0.714285714,0.357142857,0.071428571,0.0,0.142857143,0.071428571,0.0,0.0,0.071428571,1.428571429,0.0,0.142857143,0.0,0.0,0.0,0.142857143,0.285714286,0.0,0.0,4.999999998999999
"KULGAM, JAMMU & KASHMIR",21.28571429,12.64285714,0.857142857,10.07142857,0.0,9.071428571,95.85714286,0.285714286,0.0,10.57142857,45.64285714,53.71428571,8.642857143,42.14285714,77.07142857,4.928571429,12.35714286,1.142857143,10.21428571,41.85714286,0.0,74.71428571,9.071428571,0.5,0.0,37.35714286,2.928571429,0.0,0.0,582.9285714189999
"KULLU, HIMACHAL PRADESH",10.07142857,4.071428571,0.714285714,20.21428571,0.0,17.92857143,28.14285714,0.5,0.0,2.357142857,59.42857143,50.07142857,11.0,37.21428571,38.92857143,4.357142857,16.28571429,0.285714286,7.285714286,50.21428571,0.214285714,27.64285714,0.857142857,15.5,0.0,56.85714286,1.857142857,0.142857143,0.0,462.1428571319999
"KUPWARA, JAMMU & KASHMIR",27.14285714,71.42857143,0.714285714,10.35714286,0.0,9.214285714,76.57142857,0.071428571,0.0,1.0,40.71428571,50.5,3.142857143,44.92857143,102.9285714,4.428571429,11.0,2.214285714,11.42857143,6.428571429,0.0,56.14285714,6.5,3.142857143,0.0,14.71428571,2.428571429,0.0,0.0,557.1428571060001
"KURNOOL, ANDHRA PRADESH",126.7142857,126.4285714,3.357142857,38.92857143,0.0,34.14285714,130.0,8.5,0.0,19.28571429,231.0,432.0714286,76.78571429,315.7142857,120.9285714,19.35714286,288.7857143,8.571428571,32.0,1555.5,12.64285714,370.4285714,169.3571429,254.7857143,0.0,594.0714286,39.57142857,0.0,0.857142857,5009.785714305001
"KURUKSHETRA, HARYANA",26.5,18.42857143,2.5,34.42857143,0.0,28.92857143,60.0,4.857142857,3.571428571,17.57142857,235.2857143,523.0714286,300.5,210.7142857,0.214285714,41.57142857,83.42857143,1.714285714,5.857142857,190.1428571,9.071428571,30.57142857,20.07142857,96.35714286,0.0,62.21428571,11.85714286,3.285714286,0.0,2022.7142857000003
"KUSHI NAGAR, UTTAR PRADESH",38.92857143,24.57142857,22.21428571,16.0,0.071428571,12.78571429,99.57142857,1.0,0.428571429,7.928571429,38.21428571,98.21428571,41.28571429,52.64285714,78.07142857,27.64285714,58.21428571,2.285714286,6.785714286,207.0714286,22.21428571,24.42857143,23.28571429,24.92857143,0.0,166.8571429,4.285714286,0.0,0.214285714,1100.1428572010002
"KUTCH (EAST(G)), GUJARAT",6.071428571,3.0,0.0,3.571428571,0.0,3.571428571,14.28571429,0.714285714,0.142857143,4.285714286,29.0,59.64285714,28.28571429,31.35714286,7.071428571,4.285714286,6.214285714,0.357142857,1.5,58.78571429,0.214285714,4.214285714,0.071428571,41.0,0.0,1.0,0.0,0.0,0.0,308.64285715300014
"KUTCH (WEST-BHUJ), GUJARAT",4.857142857,2.642857143,0.142857143,3.642857143,0.0,3.642857143,9.714285714,0.642857143,0.0,1.857142857,20.92857143,45.14285714,19.5,25.64285714,11.14285714,5.214285714,2.214285714,0.5,1.357142857,39.35714286,0.0,4.357142857,0.0,31.07142857,0.0,0.714285714,0.0,0.0,0.0,234.28571427900002
"KUTCH, GUJARAT",25.85714286,14.71428571,1.857142857,6.928571429,0.0,6.928571429,54.0,7.0,0.142857143,20.28571429,166.9285714,301.3571429,122.2857143,179.0714286,43.57142857,22.64285714,34.07142857,4.5,8.571428571,293.5714286,1.071428571,19.71428571,1.5,169.0714286,0.0,167.9285714,0.0,0.0,0.0,1673.57142865
"LAHAUL & SPITI, HIMACHAL PRADESH",0.142857143,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0.142857143,0.071428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,1.714285714,0.071428571,0.071428571,0.0,2.499999999
"LAHAUL-SPITI, HIMACHAL PRADESH",0.714285714,0.071428571,0.0,0.785714286,0.0,0.785714286,0.571428571,0.0,0.0,0.214285714,1.642857143,2.214285714,0.142857143,2.071428571,1.0,0.642857143,0.285714286,0.0,0.357142857,1.571428571,0.0,0.357142857,0.214285714,0.785714286,0.0,8.428571429,0.0,0.0,0.0,22.857142855999996
"LAKHIMPUR, ASSAM",36.42857143,14.71428571,2.928571429,71.0,0.0,61.42857143,217.4285714,5.071428571,0.0,16.0,88.71428571,211.1428571,23.64285714,175.6428571,57.92857143,17.78571429,47.92857143,2.0,14.71428571,330.0,1.571428571,47.64285714,0.0,160.9285714,0.0,112.7142857,11.85714286,0.0,0.0,1729.2142855510003
"LAKHISARAI, BIHAR",48.85714286,58.35714286,2.714285714,14.28571429,0.0,12.57142857,80.85714286,7.571428571,0.928571429,21.42857143,29.14285714,101.2142857,14.78571429,77.21428571,114.1428571,13.28571429,26.21428571,0.071428571,7.071428571,169.6428571,10.21428571,17.92857143,0.5,22.57142857,0.0,63.64285714,9.214285714,1.0,0.0,925.42857133
"LAKSHADWEEP, LAKSHADWEEP",0.214285714,0.428571429,0.0,0.857142857,0.0,0.714285714,0.142857143,0.214285714,0.0,0.0,4.142857143,9.714285714,0.785714286,7.857142857,12.35714286,0.285714286,0.071428571,0.071428571,2.0,4.571428571,0.0,0.857142857,0.0,0.5,0.0,0.071428571,1.071428571,0.142857143,0.0,47.07142857199999
"LALITPUR, UTTAR PRADESH",19.57142857,8.071428571,10.92857143,14.78571429,0.428571429,11.42857143,29.28571429,1.428571429,0.071428571,5.857142857,20.57142857,48.14285714,15.42857143,30.07142857,21.64285714,10.92857143,22.85714286,0.428571429,2.071428571,46.14285714,8.857142857,24.5,14.5,19.57142857,0.0,56.57142857,2.642857143,0.0,0.428571429,447.214285716
"LATEHAR, JHARKHAND",41.78571429,15.14285714,2.142857143,18.85714286,0.0,15.57142857,32.57142857,21.78571429,1.857142857,14.64285714,17.57142857,67.64285714,8.214285714,52.92857143,36.71428571,4.571428571,7.142857143,0.142857143,3.357142857,34.78571429,3.785714286,4.357142857,0.0,6.428571429,0.0,45.71428571,6.5,1.071428571,0.0,465.28571428099997
"LATUR, MAHARASHTRA",61.35714286,39.14285714,1.642857143,31.35714286,0.0,23.5,60.57142857,15.92857143,2.857142857,44.92857143,227.2857143,400.2142857,130.9285714,245.7857143,250.7142857,16.85714286,83.14285714,2.357142857,35.14285714,782.2142857,28.21428571,83.5,2.0,168.4285714,0.0,246.4285714,23.5,0.0,0.428571429,3008.4285713259997
"LAWNGTLAI, MIZORAM",3.5,1.142857143,0.142857143,5.0,0.0,3.785714286,0.857142857,0.285714286,0.0,0.5,19.92857143,33.21428571,1.785714286,29.71428571,0.428571429,1.428571429,3.5,0.571428571,0.571428571,7.714285714,0.142857143,3.428571429,0.071428571,0.0,0.0,2.642857143,1.714285714,0.0,0.214285714,122.285714279
"LEH, JAMMU & KASHMIR",2.0,1.357142857,0.142857143,3.928571429,0.0,3.071428571,4.142857143,0.0,0.0,0.214285714,12.07142857,7.285714286,1.0,5.857142857,4.571428571,2.571428571,3.714285714,0.142857143,0.0,1.285714286,0.0,3.785714286,0.214285714,0.071428571,0.0,0.0,0.428571429,0.0,0.0,57.857142855
"LOHARDAGGA, JHARKHAND",36.28571429,11.64285714,2.0,30.28571429,0.0,24.14285714,34.0,6.571428571,0.857142857,17.71428571,19.42857143,62.57142857,13.92857143,44.64285714,25.28571429,6.571428571,17.28571429,0.928571429,4.071428571,37.42857143,1.0,6.142857143,0.0,19.21428571,0.0,33.57142857,4.0,0.0,0.0,459.571428572
"LOHIT, ARUNACHAL PRADESH",12.0,2.642857143,0.071428571,5.785714286,0.0,4.785714286,21.42857143,2.214285714,0.0,5.857142857,20.57142857,34.78571429,3.714285714,28.71428571,1.857142857,2.214285714,2.214285714,0.285714286,1.785714286,31.57142857,0.0,7.5,0.0,0.571428571,0.0,11.28571429,2.357142857,0.0,0.214285714,204.42857143000003
"LONGDING, ARUNACHAL PRADESH",0.428571429,0.285714286,0.071428571,0.714285714,0.214285714,0.285714286,1.714285714,0.142857143,0.0,0.071428571,1.714285714,1.142857143,0.071428571,0.785714286,0.0,0.0,0.071428571,0.0,0.0,3.5,0.0,0.571428571,0.0,0.0,0.0,1.0,0.285714286,0.0,0.0,13.071428569999998
"LONGLENG, NAGALAND",0.214285714,0.928571429,0.214285714,0.285714286,0.0,0.142857143,0.285714286,0.0,0.0,0.071428571,0.214285714,1.5,0.071428571,1.285714286,0.071428571,0.0,0.285714286,0.0,0.0,0.357142857,0.0,0.0,0.0,0.0,0.0,0.357142857,0.142857143,0.0,0.0,6.4285714280000015
"LOWER DIBANG VALLEY, ARUNACHAL PRADESH",0.142857143,0.357142857,0.0,0.642857143,0.0,0.214285714,0.571428571,0.142857143,0.0,0.071428571,1.428571429,1.5,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,1.428571429,0.0,0.0,0.0,0.0,0.0,1.071428571,1.5,0.0,0.0,9.214285713999999
"LUCKNOW, UTTAR PRADESH",149.5,127.9285714,35.0,69.35714286,0.0,59.71428571,524.5714286,15.07142857,2.071428571,118.6428571,604.4285714,2472.928571,1334.857143,1059.071429,244.4285714,358.7857143,695.0714286,20.14285714,6.071428571,64.21428571,49.71428571,181.8571429,130.6428571,542.9285714,0.0,531.6428571,79.0,3.142857143,1.5,9482.285714284999
"LUDHIANA RURAL, PUNJAB",8.571428571,9.571428571,1.785714286,7.928571429,0.0,5.714285714,27.85714286,0.142857143,2.357142857,1.214285714,36.21428571,51.64285714,17.07142857,26.42857143,0.0,3.571428571,33.5,0.571428571,0.142857143,44.78571429,1.214285714,5.571428571,0.642857143,11.78571429,0.0,42.07142857,8.142857143,0.214285714,0.0,348.71428571500013
"LUDHIANA, PUNJAB",43.07142857,48.28571429,6.571428571,28.42857143,0.0,28.42857143,123.5714286,1.785714286,12.35714286,9.428571429,158.0,380.0,200.9285714,179.0714286,0.0,23.35714286,226.8571429,3.071428571,4.357142857,179.7142857,6.428571429,27.57142857,30.5,78.92857143,0.0,164.2142857,0.0,0.0,0.0,1964.9285714830003
"LUNGLEI, MIZORAM",3.785714286,2.571428571,0.5,11.5,0.0,9.571428571,1.428571429,0.428571429,0.0,1.071428571,55.71428571,107.6428571,3.357142857,100.7142857,0.428571429,2.714285714,5.785714286,0.5,2.428571429,9.928571429,0.0,10.42857143,0.071428571,0.0,0.0,3.0,3.571428571,0.142857143,0.428571429,337.71428565499997
"MADHEPURA, BIHAR",51.85714286,40.71428571,6.071428571,16.92857143,0.0,14.14285714,95.57142857,11.64285714,1.071428571,36.0,31.21428571,129.1428571,28.64285714,91.21428571,197.3571429,16.92857143,27.42857143,0.214285714,8.357142857,208.7857143,10.78571429,5.071428571,0.142857143,21.42857143,0.285714286,48.21428571,9.285714286,5.071428571,0.0,1113.57142857
"MADHUBANI, BIHAR",68.5,92.14285714,14.42857143,43.5,0.0,36.85714286,204.7142857,30.07142857,3.142857143,26.92857143,102.5,286.5,48.78571429,216.3571429,355.3571429,16.85714286,33.42857143,0.714285714,12.28571429,820.5714286,27.71428571,53.64285714,0.0,110.9285714,0.071428571,109.5,21.35714286,2.857142857,0.0,2739.7142857949993
"MADURAI CITY, TAMIL NADU",2.357142857,3.642857143,0.071428571,1.285714286,0.0,0.428571429,3.857142857,0.571428571,0.0,8.428571429,17.57142857,41.14285714,27.78571429,0.0,3.285714286,0.571428571,17.64285714,0.0,0.5,0.571428571,0.071428571,3.285714286,0.0,4.928571429,0.0,59.21428571,13.35714286,0.0,5.785714286,216.357142853
"MADURAI RURAL, TAMIL NADU",55.07142857,78.71428571,0.571428571,19.78571429,0.0,19.78571429,97.28571429,5.5,4.071428571,62.57142857,130.2857143,355.1428571,72.57142857,282.5714286,151.0,12.42857143,145.5714286,1.428571429,20.35714286,847.2857143,7.785714286,58.92857143,9.428571429,73.07142857,0.0,360.7857143,0.0,0.0,0.0,2872.0000000659998
"MADURAI URBAN, TAMIL NADU",27.57142857,42.85714286,0.214285714,6.142857143,0.0,6.142857143,50.14285714,2.785714286,1.428571429,36.35714286,86.64285714,475.7142857,161.2857143,314.4285714,42.14285714,8.285714286,165.5,12.64285714,5.857142857,155.5,5.785714286,18.57142857,28.14285714,48.42857143,0.0,108.6428571,0.0,0.0,0.0,1811.214285634
"MADURAI, TAMIL NADU",4.785714286,12.85714286,0.285714286,7.928571429,0.0,2.642857143,28.57142857,1.285714286,1.214285714,11.64285714,46.28571429,36.28571429,9.0,0.0,30.0,1.142857143,47.28571429,0.0,2.214285714,35.85714286,0.357142857,12.71428571,0.0,23.28571429,0.0,178.5,27.28571429,0.0,0.142857143,521.571428591
"MAHABOOB NAGAR, TELANGANA",17.14285714,6.214285714,1.928571429,36.42857143,0.0,12.28571429,9.0,0.857142857,0.0,1.642857143,52.71428571,79.42857143,12.78571429,0.0,15.0,2.571428571,18.0,0.0,4.642857143,8.285714286,2.142857143,41.28571429,0.0,14.92857143,0.0,177.9285714,66.64285714,0.0,0.642857143,582.499999979
"MAHABOOBNAGAR, ANDHRA PRADESH",168.7142857,73.0,21.57142857,70.07142857,0.0,70.07142857,137.1428571,7.0,0.0,26.07142857,243.4285714,732.1428571,16.64285714,715.5,99.64285714,25.0,145.9285714,5.642857143,50.42857143,1588.714286,24.5,162.8571429,40.42857143,213.2142857,0.0,546.5714286,0.0,0.0,0.0,5184.285714463002
"MAHARAJGANJ, UTTAR PRADESH",29.5,12.85714286,14.07142857,22.64285714,0.0,18.35714286,81.71428571,1.642857143,0.357142857,9.571428571,29.78571429,51.92857143,19.42857143,31.07142857,36.64285714,17.42857143,53.64285714,3.428571429,3.071428571,100.2142857,14.57142857,18.35714286,16.28571429,29.14285714,0.0,103.1428571,1.428571429,0.0,0.214285714,720.4999999439999
"MAHASAMUND, CHHATTISGARH",21.14285714,13.21428571,1.428571429,38.57142857,0.0,32.28571429,47.28571429,1.571428571,0.428571429,9.928571429,144.0,177.2142857,48.57142857,118.2142857,29.35714286,4.571428571,25.07142857,1.5,7.357142857,168.7142857,4.714285714,74.21428571,4.5,24.35714286,0.0,168.0,10.42857143,0.142857143,0.642857143,1177.4285713859995
"MAHENDERGARH, HARYANA",2.714285714,0.642857143,0.428571429,5.642857143,0.0,1.785714286,10.28571429,1.142857143,0.142857143,1.857142857,28.42857143,31.78571429,17.64285714,0.0,13.28571429,1.285714286,3.142857143,0.0,0.642857143,11.14285714,1.071428571,12.14285714,0.0,5.571428571,0.0,45.71428571,14.14285714,2.428571429,0.0,213.071428571
"MAHENDRAGARH, HARYANA",25.28571429,11.92857143,1.428571429,16.14285714,0.0,16.14285714,49.57142857,5.142857143,1.071428571,9.928571429,100.5714286,200.0714286,92.92857143,107.1428571,66.42857143,25.0,11.0,0.285714286,8.928571429,135.0,8.285714286,22.64285714,3.428571429,48.35714286,0.0,12.07142857,0.0,0.0,0.0,978.7857143020002
